#,Camera 0,Camera 1,Camera 2,Camera 3,Camera 4,Camera 5,Camera 6,Camera 7,Camera 8,Camera 9,Camera 10,Camera 11,Camera 12,Camera 13,Camera 14,Camera 15,Camera 16,Camera 17
22707,"(22707, 1271, 17, 2.7930668194946975, 23.406630458762933, 1268.384484160629, 29.03829891454663, 1271.1065407709664, 5.532278711279455)","(22707, 1825, 55, 14.685223856927678, 84.11682399146866, 1807.114937922951, 96.84315173935414, 1838.8587416034447, 12.664521392368885)","(-1, -1)","(-1, -1)","(22707, 1986, 65, 9.117522626549544, 53.56456813353054, 1978.1378377101855, 91.37179793892827, 2000.570986974238, 38.39527076013431)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)"
22708,"(22708, 1270, 17, 2.793345731376803, 23.3954864475916, 1267.6048715602858, 29.015181047993316, 1270.3209717806105, 5.520400616734298)","(22708, 1824, 55, 14.64874741421886, 83.9121938348783, 1805.6512452244604, 96.39782190840431, 1837.2671300962274, 12.424137460394807)","(-1, -1)","(-1, -1)","(22708, 1987, 65, 9.116199080046272, 53.51546305854847, 1979.4945488755777, 91.26907140028861, 2001.939175910004, 38.340553439118516)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)"
22709,"(22709, 1269, 17, 2.7936146862782607, 23.384350894477514, 1266.8259140810433, 28.992081203625414, 1269.536059183016, 5.508531726847258)","(22709, 1822, 54, 14.612430737228351, 83.70852177808538, 1804.1948082671065, 95.95466493846614, 1835.6836333804595, 12.184961358889549)","(-1, -1)","(-1, -1)","(22709, 1989, 64, 9.114879202517614, 53.46644218156327, 1980.849009010868, 91.16652507369156, 2003.305049398934, 38.285934003927856)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)"
22710,"(22710, 1268, 17, 2.7938819622329447, 23.373230236812454, 1266.0478955032054, 28.969012494343136, 1268.7520973441367, 5.496678902344739)","(22710, 1821, 54, 14.576304974904133, 83.50589665868429, 1802.7458613235087, 95.51386819848885, 1834.1085403644204, 11.947096134311119)","(-1, -1)","(-1, -1)","(22710, 1990, 64, 9.113547089926215, 53.417521047401316, 1982.200371283352, 91.06419039178803, 2004.667732794081, 38.23142975118842)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)"
22711,"(22711, 1268, 17, 2.7941473753026003, 23.362118000946488, 1265.2705295621463, 28.945961490448404, 1267.9687975180827, 5.484835242761223)","(22711, 1819, 54, 14.540351726661356, 83.3042164169315, 1801.3040718612062, 95.07520839050154, 1832.5414632433808, 11.710420715414788)","(-1, -1)","(-1, -1)","(22711, 1992, 64, 9.11220481387113, 53.3686842470444, 1983.549515689643, 90.96203510407258, 2006.0281210089681, 38.17702348980859)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)"
22712,"(22712, 1267, 17, 2.7944109295842736, 23.351014177941437, 1264.4938155342913, 28.922928172858434, 1267.1861589650498, 5.473000738134944)","(22712, 1818, 53, 14.504569761311359, 83.1034744849996, 1799.869387979171, 94.63867002854218, 1830.9823420485818, 11.474926205886721)","(-1, -1)","(-1, -1)","(22712, 1993, 64, 9.110852433820128, 53.31993156359873, 1984.8964480116852, 90.86005874086476, 2007.3862201820596, 38.12271495662954)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)"
22713,"(22713, 1266, 17, 2.794672820777805, 23.33992519290653, 1263.7180364690307, 28.899925868811867, 1266.4044671584552, 5.461182235778078)","(22713, 1816, 53, 14.468974598417844, 82.90375751175736, 1798.4420265260014, 94.20444029986471, 1829.4314310444595, 11.240713026125466)","(-1, -1)","(-1, -1)","(22713, 1994, 64, 9.10948803624433, 53.27127783408718, 1986.240305800861, 90.75829231959925, 2008.7411538907645, 38.06852065621731)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)"
22714,"(22714, 1265, 17, 2.794932862764881, 23.328844590676887, 1262.9429071687919, 28.876941187370218, 1265.6234344344894, 5.44937285525933)","(22714, 1815, 53, 14.433548127194172, 82.70496500305796, 1797.0216637155952, 93.7722994818224, 1827.888352512966, 11.007662110552936)","(-1, -1)","(-1, -1)","(22714, 1996, 64, 9.108113668100714, 53.22270773508475, 1987.5819653858161, 90.656703771866, 2010.093813236256, 38.01442349696283)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)"
22715,"(22715, 1265, 17, 2.7951911239499623, 23.317774502984342, 1262.1685212707441, 28.8539785498157, 1264.8431552243487, 5.437574868029175)","(22715, 1813, 52, 14.39829467816935, 82.50712133629033, 1795.6083370678925, 93.34229939365731, 1826.3531511080566, 10.775800876209042)","(-1, -1)","(-1, -1)","(22715, 1997, 64, 9.106728735382603, 53.17422605160484, 1988.9211438675725, 90.55530308972335, 2011.443910924198, 37.96042878655961)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)"
22716,"(22716, 1264, 17, 2.7954476090901608, 23.306714914871684, 1261.3948777059397, 28.831037924450577, 1264.0636284381121, 5.425788257608363)","(22716, 1812, 52, 14.363212987127781, 82.31021975194037, 1794.2019944286858, 92.91442416762195, 1824.8257666664101, 10.545120236634991)","(-1, -1)","(-1, -1)","(22716, 1998, 64, 9.105333303848283, 53.125832542649825, 1990.2578481221508, 90.45408975252948, 2012.7914542245828, 37.90653623425809)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)"
22717,"(22717, 1263, 17, 2.7957022581219917, 23.29566367485724, 1260.6218812850284, 28.8081148479068, 1263.2847580586435, 5.414010730598864)","(22717, 1810, 52, 14.328296330403646, 82.11422308952748, 1792.8024977888972, 92.48859190888945, 1823.306038575995, 10.315575524151042)","(-1, -1)","(-1, -1)","(22717, 2000, 64, 9.10392808619872, 53.07752198677472, 1991.5923728255016, 90.35305282375055, 2014.1367429212487, 37.85274000365492)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)"
22718,"(22718, 1262, 17, 2.7959552701968278, 23.284627177701495, 1259.8498133105063, 28.78522258380397, 1262.506827788167, 5.402249101433267)","(22718, 1809, 51, 14.293559883395346, 81.91921611103417, 1791.410055123481, 92.06498561119422, 1821.7942110675128, 10.08726485629445)","(-1, -1)","(-1, -1)","(22718, 2001, 64, 9.102511205476276, 53.0293090886923, 1992.923861327055, 90.25222304001844, 2015.4789066053631, 37.799056446448404)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)"
22719,"(22719, 1261, 17, 2.7962064556118094, 23.273598998871645, 1259.0783903522038, 28.762347805431258, 1261.7295517551015, 5.390496522877967)","(22719, 1807, 51, 14.25898600309688, 81.72510085180716, 1790.024356694748, 91.64339131981576, 1820.2899226084053, 9.860072399446434)","(-1, -1)","(-1, -1)","(22719, 2002, 64, 9.101084668273643, 52.9811786660505, 1994.2531839029675, 90.15156863299123, 2016.8188300888398, 37.74546863491539)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)"
22720,"(22720, 1261, 17, 2.7964558183750796, 23.262579129587138, 1258.3076116986022, 28.739490494044766, 1260.9529292320337, 5.3787529851491325)","(22720, 1806, 51, 14.224573552468655, 81.53187123294596, 1788.6453545864788, 91.22379474930072, 1818.7931179703216, 9.63398996679335)","(-1, -1)","(-1, -1)","(22720, 2004, 64, 9.099648531288267, 52.93313050836917, 1995.5803461548458, 90.0510891471128, 2018.1565193143954, 37.69197631399138)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)"
22721,"(22721, 1260, 17, 2.796703559684147, 23.251573946502585, 1257.5377576105043, 28.71666387531113, 1260.1772428650431, 5.367025283065526)","(22721, 1804, 50, 14.190337505663365, 81.33961091261037, 1787.2732516036424, 90.80637644172974, 1817.3040355395212, 9.409114330236445)","(-1, -1)","(-1, -1)","(22721, 2005, 64, 9.098200939140952, 52.88517924181682, 1996.904494877745, 89.95081515234864, 2019.4911074462634, 37.63859574466509)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)"
22722,"(22722, 1259, 17, 2.7969494217488773, 23.240574916898225, 1256.7684521703814, 28.69385025025711, 1259.4021135111852, 5.355304323180125)","(22722, 1803, 50, 14.156255150428024, 81.14819364387371, 1785.9076634317328, 90.39086121110991, 1815.822226267085, 9.185296746963564)","(-1, -1)","(-1, -1)","(22722, 2006, 63, 9.096744509393147, 52.83730483137768, 1998.226782626432, 89.85070473604618, 2020.8237660772654, 37.58530460171109)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)"
22723,"(22723, 1258, 17, 2.7971936726205513, 23.229590535890395, 1256.0000687204288, 28.671067238358315, 1258.6279176903454, 5.343599157662444)","(22723, 1802, 50, 14.122346721685972, 80.95773239574093, 1784.5488736417399, 89.97749320676444, 1814.3480232375955, 8.96266824253147)","(-1, -1)","(-1, -1)","(22723, 2008, 63, 9.095276761152945, 52.789526805482815, 1999.5460718276277, 89.75079871817006, 2022.153339415984, 37.532124601491695)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)"
22724,"(22724, 1258, 17, 2.7974361190665604, 23.218614409360733, 1255.2323255842286, 28.648301576669304, 1257.8543713092474, 5.331902972236435)","(22724, 1800, 49, 14.088595026044231, 80.76813163764344, 1783.1965859156444, 89.56606401423477, 1812.8810803613117, 8.74111608336781)","(-1, -1)","(-1, -1)","(22724, 2009, 63, 9.09379966151505, 52.74183012090643, 2000.8632267798284, 89.65106562623352, 2023.4807060646463, 37.479038977811825)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)"
22725,"(22725, 1257, 16, 2.797676765042752, 23.207646528626192, 1254.4652220576727, 28.625553246655098, 1257.0814736480938, 5.320215757227349)","(22725, 1799, 49, 14.054998980790742, 80.57938557348064, 1781.8507546345559, 89.15656003996088, 1811.4213451361306, 8.520632490575865)","(-1, -1)","(-1, -1)","(22725, 2010, 63, 9.092313265513894, 52.694214571058275, 2002.1782529753675, 89.55150501324205, 2024.8058718474404, 37.42604748051037)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)"
22726,"(22726, 1256, 16, 2.7979158151085812, 23.19669324033456, 1253.6990366760606, 28.602835411087465, 1256.309505603583, 5.308544274951325)","(22726, 1797, 49, 14.021573233112576, 80.3915760672881, 1780.5115742346636, 88.74915784366354, 1809.9690464900957, 8.301312051353689)","(-1, -1)","(-1, -1)","(22726, 2012, 63, 9.090815753155084, 52.64669465258276, 2003.4903028974625, 89.4521471743638, 2026.1279758259448, 37.37316622104998)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)"
22727,"(22727, 1255, 16, 2.798153073942558, 23.185748168512813, 1252.9334888087274, 28.5801348450615, 1255.5381841427936, 5.29688173079247)","(22727, 1796, 48, 13.988300851064423, 80.20460900515045, 1779.178756162605, 88.34365223077153, 1808.523847260512, 8.08304383183973)","(-1, -1)","(-1, -1)","(22727, 2013, 63, 9.089309068242528, 52.5992554048103, 2004.800237293386, 89.35296081263688, 2027.4478929141749, 37.320378529039935)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)"
22728,"(22728, 1254, 16, 2.7983885454691517, 23.174811304535186, 1252.1685777559667, 28.5574515301655, 1254.767508550453, 5.285228115141031)","(22728, 1795, 48, 13.955180782985963, 80.0184787528486, 1777.8522561119944, 87.94003000293617, 1807.0856965005419, 7.865820285796411)","(-1, -1)","(-1, -1)","(22728, 2014, 63, 9.087793264837956, 52.5518966234424, 2006.1080615911435, 89.25394548610778, 2028.7656288665735, 37.26768415720436)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)"
22729,"(22729, 1254, 16, 2.7986224362391567, 23.16388897714686, 1251.4045810241196, 28.53479859164963, 1253.9977586800985, 5.273590170923471)","(22729, 1793, 48, 13.92222748480549, 79.83326612450735, 1776.5322636419878, 87.53846539088556, 1805.654817627679, 7.649734723397577)","(-1, -1)","(-1, -1)","(22729, 2016, 63, 9.086266543829652, 52.50463272822769, 2007.412931654517, 89.15513132683101, 2030.0803262488828, 37.215099128273096)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)"
22730,"(22730, 1253, 16, 2.798854548861982, 23.152974828443334, 1250.6412190234373, 28.512162842485235, 1253.2286525542315, 5.261961123098681)","(22730, 1792, 47, 13.889424280019739, 79.64887839122075, 1775.2184977573165, 87.1387563447477, 1804.2308821629704, 7.434677967053845)","(-1, -1)","(-1, -1)","(22730, 2017, 63, 9.084730826028363, 52.457448840372784, 2008.7157047057515, 89.05648721189682, 2031.392856314743, 37.162606866835766)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)"
22731,"(22731, 1252, 16, 2.799084955221815, 23.142070958332337, 1249.8785835648687, 28.489548637260743, 1252.4602827527674, 5.250343208654855)","(22731, 1790, 47, 13.85677526446716, 79.4653386102948, 1773.9109918918086, 86.74095188931064, 1802.8139304172207, 7.220675960721394)","(-1, -1)","(-1, -1)","(22731, 2018, 63, 9.083185551718543, 52.410349614816134, 2010.0161036883724, 88.9580228580473, 2032.7029378162295, 37.110212531292994)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)"
22732,"(22732, 1251, 16, 2.785872110511491, 23.12976220919932, 1248.9951620853808, 28.46442081771708, 1251.5566358791343, 5.237228634117082)","(22732, 1789, 47, 13.796126098276545, 79.25445415878556, 1772.3490776079054, 86.29096772964178, 1801.1009385203743, 6.974871806447307)","(-1, -1)","(-1, -1)","(22732, 2020, 63, 9.103748580445199, 52.354446845251246, 2011.4392870761762, 88.84290585906811, 2034.158154311792, 37.04802976598752)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)"
22733,"(22733, 1250, 16, 2.778046839085164, 23.11804767898458, 1248.1523691943482, 28.44036415486843, 1250.6993725666614, 5.224747395349011)","(22733, 1787, 46, 13.746818957660025, 79.0549170369037, 1770.8695415474472, 85.86279390530933, 1799.4869853265475, 6.742373577886039)","(-1, -1)","(-1, -1)","(22733, 2021, 63, 9.115129881505482, 52.30150842824378, 2012.8020594644108, 88.73329018506226, 2035.543244663033, 36.989149211462504)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)"
22734,"(22734, 1250, 16, 2.7734691930809277, 23.10648602598669, 1247.3208795416083, 28.416528645895664, 1249.8567810723239, 5.212429244824759)","(22734, 1786, 46, 13.703837997996061, 78.85919430409207, 1769.4209200788769, 85.4412549382298, 1797.9123834231068, 6.514394990064119)","(-1, -1)","(-1, -1)","(22734, 2022, 62, 9.121058503961422, 52.24957852336167, 2014.1529628947555, 88.62536402473933, 2036.9109170753009, 36.93139495312973)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)"
22735,"(22735, 1249, 16, 2.7708475935032766, 23.094928790193656, 1246.4906798668871, 28.39264504569361, 1249.0174680815094, 5.200116004367585)","(22735, 1784, 46, 13.664479670527498, 78.6646762918437, 1767.9846885079512, 85.02138071628576, 1796.3547471402824, 6.287893359398319)","(-1, -1)","(-1, -1)","(22735, 2024, 62, 9.123730373154558, 52.197944202214124, 2015.5069373313072, 88.51780463525346, 2038.2784303170522, 36.87397392945814)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)"
22736,"(22736, 1248, 16, 2.7693974847195477, 23.083375594301405, 1245.6615988463095, 28.36873574811673, 1248.180470089827, 5.187807271761156)","(22736, 1783, 45, 13.627354858979288, 78.47123246441868, 1766.559110353645, 84.60329939167326, 1794.810827457612, 6.062715340973775)","(-1, -1)","(-1, -1)","(22736, 2025, 62, 9.124462481763658, 52.14653129563248, 2016.862179179506, 88.41055882703566, 2039.645269135053, 36.81680359091332)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)"
22737,"(22737, 1247, 16, 2.768649585408184, 23.071827383634783, 1244.8336001632351, 28.344816482897595, 1247.3452774468965, 5.175504053904161)","(22737, 1781, 45, 13.591634092388404, 78.2787999539036, 1765.1432180578324, 84.187118379746, 1793.2787573694395, 5.838786525718697)","(-1, -1)","(-1, -1)","(22737, 2027, 62, 9.124034589136727, 52.095299198395374, 2018.2174712833903, 88.30360267794882, 2041.01097742425, 36.75983873217081)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)"
22738,"(22738, 1246, 16, 2.768320828560036, 23.060287780436443, 1244.0066640786238, 28.32090304387504, 1246.511584877946, 5.163210209490529)","(22738, 1780, 45, 13.55682088725439, 78.08736261287166, 1763.7360985486675, 83.77294846696381, 1791.7570785550286, 5.616086947741614)","(-1, -1)","(-1, -1)","(22738, 2028, 62, 9.122911525337258, 52.04422022827396, 2019.5716006057742, 88.1969151299847, 2042.3747860733108, 36.703048529493415)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)"
22739,"(22739, 1245, 16, 2.768243951897375, 23.048758021322023, 1243.1806920276579, 28.29700287917217, 1245.6791244092765, 5.1509270554673385)","(22739, 1778, 44, 13.52261868719961, 77.89689050600249, 1762.3370121082853, 83.36081012260995, 1790.2447145953865, 5.394580640768627)","(-1, -1)","(-1, -1)","(22739, 2029, 62, 9.121366417338777, 51.993272265018305, 2020.9239470861708, 88.09047168842945, 2043.7363360930815, 36.64640835195205)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)"
22740,"(22740, 1245, 16, 2.7683172923316306, 23.037234188111114, 1242.3554864453463, 28.273110818441644, 1244.8475944673762, 5.138650417203167)","(22740, 1777, 44, 13.488838317979798, 77.70731008150504, 1760.9455424215928, 82.95059516490949, 1788.741024202214, 5.1741809908217045)","(-1, -1)","(-1, -1)","(22740, 2031, 62, 9.119566717736689, 51.942436243910365, 2022.2747986417207, 87.98424566698831, 2045.096086248127, 36.58989697281345)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)"
22741,"(22741, 1244, 16, 2.7684804144457758, 23.025722779137354, 1241.5313055931701, 28.24924210197796, 1244.0171943468222, 5.1263872170501426)","(22741, 1775, 44, 13.455387056071686, 77.51868936121285, 1759.5616854145949, 82.54248074736594, 1787.2459174561668, 4.954966009233987)","(-1, -1)","(-1, -1)","(22741, 2032, 62, 9.117609670472348, 51.891720082210306, 2023.6231443703566, 87.87826146354148, 2046.4531086701784, 36.53352316276155)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)"
22742,"(22742, 1243, 16, 2.7686953392665146, 23.01422453872765, 1240.708080289333, 28.225399382820452, 1243.18781600519, 5.11413824726347)","(22742, 1774, 43, 13.422196815207599, 77.33101440103071, 1758.1850397133114, 82.13645500383947, 1785.7589049959724, 4.736918398649559)","(-1, -1)","(-1, -1)","(22742, 2033, 62, 9.115555913172102, 51.84111453701511, 2024.9687475225246, 87.77250468799944, 2047.807221823891, 36.47727661757684)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)"
22743,"(22743, 1242, 16, 2.7689399344972117, 23.002733397250907, 1239.885519376984, 28.201570711990872, 1242.35914373149, 5.101897041380399)","(22743, 1773, 43, 13.38921374069946, 77.14419443562541, 1756.815242846812, 81.73233164088988, 1784.2795374300372, 4.519931676607778)","(-1, -1)","(-1, -1)","(22743, 2035, 62, 9.113442648528462, 51.79060189736128, 2026.312359125843, 87.66694115161948, 2049.159223710855, 36.421137625331774)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)"
